domain,dataset,sample_index,sample_id,image_path,relative_path,true_class_index,true_class_name,predicted_class_index,predicted_class_name,confidence,correct,shared8_ground_truth,high_confidence_ge_90,very_high_confidence_ge_95,low_confidence_lt_70,cam_primary_target_index,cam_primary_target_name,generate_true_class_comparison_cam
internal,PlantVillage,1369,PV_TEST_01369,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\cbae876b-3e8f-4fd7-9244-374a08b6d8de___Com.G_SpM_FL 8619.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\cbae876b-3e8f-4fd7-9244-374a08b6d8de___Com.G_SpM_FL 8619.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999991708008756,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1370,PV_TEST_01370,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\cd129e3c-c287-47c0-8fb8-ff7eccc971ba___Com.G_SpM_FL 8878.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\cd129e3c-c287-47c0-8fb8-ff7eccc971ba___Com.G_SpM_FL 8878.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.999998935709099,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1371,PV_TEST_01371,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ce05bc05-0c4c-4290-903c-f46ab2ba1f53___Com.G_SpM_FL 9283.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ce05bc05-0c4c-4290-903c-f46ab2ba1f53___Com.G_SpM_FL 9283.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999992860484026,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1372,PV_TEST_01372,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d387a33f-e424-45d2-bf4d-2344a9708129___Com.G_SpM_FL 9352.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d387a33f-e424-45d2-bf4d-2344a9708129___Com.G_SpM_FL 9352.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999995422996549,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1373,PV_TEST_01373,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d39a5841-b206-4eb3-a84d-1df91c7205aa___Com.G_SpM_FL 9641.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d39a5841-b206-4eb3-a84d-1df91c7205aa___Com.G_SpM_FL 9641.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.999999363226385,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1374,PV_TEST_01374,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d56e9013-62c8-4678-95ae-6b9f7e2e16bf___Com.G_SpM_FL 9627.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d56e9013-62c8-4678-95ae-6b9f7e2e16bf___Com.G_SpM_FL 9627.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999994938325567,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1375,PV_TEST_01375,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d6016818-1e71-4bb2-a10b-35ef305b5dfb___Com.G_SpM_FL 1396.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d6016818-1e71-4bb2-a10b-35ef305b5dfb___Com.G_SpM_FL 1396.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999995461907594,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1376,PV_TEST_01376,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d6742063-9b9e-42b7-9ac4-bda7e2eeb12d___Com.G_SpM_FL 8813.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d6742063-9b9e-42b7-9ac4-bda7e2eeb12d___Com.G_SpM_FL 8813.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.999999043386871,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1377,PV_TEST_01377,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d82b4325-1b29-4378-92b8-8440c8bd1f00___Com.G_SpM_FL 8598.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d82b4325-1b29-4378-92b8-8440c8bd1f00___Com.G_SpM_FL 8598.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999992788396959,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1378,PV_TEST_01378,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d8a1b62d-7ea5-417c-aceb-b466f7822690___Com.G_SpM_FL 9487.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d8a1b62d-7ea5-417c-aceb-b466f7822690___Com.G_SpM_FL 9487.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.999999411955973,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1379,PV_TEST_01379,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\daa3aaa8-41a1-4b46-9b3e-3363ac2fb737___Com.G_SpM_FL 1210.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\daa3aaa8-41a1-4b46-9b3e-3363ac2fb737___Com.G_SpM_FL 1210.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.999990193351422,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1380,PV_TEST_01380,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\db594718-ad38-4d28-969c-c4bac1b5bbe1___Com.G_SpM_FL 8443.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\db594718-ad38-4d28-969c-c4bac1b5bbe1___Com.G_SpM_FL 8443.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999994414460159,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1381,PV_TEST_01381,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dbdc03e7-aed5-415b-9b93-2e47ef27f1c3___Com.G_SpM_FL 8498.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dbdc03e7-aed5-415b-9b93-2e47ef27f1c3___Com.G_SpM_FL 8498.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999993002038802,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1382,PV_TEST_01382,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dbf92257-e88c-45b3-b5c4-0731bab518e3___Com.G_SpM_FL 1297.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dbf92257-e88c-45b3-b5c4-0731bab518e3___Com.G_SpM_FL 1297.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999988922330636,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1383,PV_TEST_01383,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dc37a0ac-c1ae-4f42-9e49-622af4cfa1cc___Com.G_SpM_FL 8939.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dc37a0ac-c1ae-4f42-9e49-622af4cfa1cc___Com.G_SpM_FL 8939.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.999999373403408,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1384,PV_TEST_01384,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dcfe0418-3991-4d0d-9722-dd14eb59f20e___Com.G_SpM_FL 8737.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dcfe0418-3991-4d0d-9722-dd14eb59f20e___Com.G_SpM_FL 8737.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999993310967977,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1385,PV_TEST_01385,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dd65aea5-06e3-4e06-b3e0-3466c629c389___Com.G_SpM_FL 9001.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dd65aea5-06e3-4e06-b3e0-3466c629c389___Com.G_SpM_FL 9001.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999984915529881,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1386,PV_TEST_01386,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dde082cf-6127-4818-8b41-7b3b2298d964___Com.G_SpM_FL 8927.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dde082cf-6127-4818-8b41-7b3b2298d964___Com.G_SpM_FL 8927.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999991488215887,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1387,PV_TEST_01387,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ddee4e2d-6500-4bb7-baa8-e938dae78751___Com.G_SpM_FL 1504.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ddee4e2d-6500-4bb7-baa8-e938dae78751___Com.G_SpM_FL 1504.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999995557915373,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1388,PV_TEST_01388,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\de70ab7d-d4fc-48c1-8fbb-fbb4f0d75c63___Com.G_SpM_FL 1651.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\de70ab7d-d4fc-48c1-8fbb-fbb4f0d75c63___Com.G_SpM_FL 1651.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999994016793606,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1389,PV_TEST_01389,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\df453659-9691-44cb-9808-6a554ad92e10___Com.G_SpM_FL 1533.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\df453659-9691-44cb-9808-6a554ad92e10___Com.G_SpM_FL 1533.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999994370264225,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1390,PV_TEST_01390,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\df5b37b7-f3aa-4659-85c7-fef204ad110e___Com.G_SpM_FL 1585.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\df5b37b7-f3aa-4659-85c7-fef204ad110e___Com.G_SpM_FL 1585.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999995005077469,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1391,PV_TEST_01391,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dfa0fb4a-f4c7-4e2f-b8d1-45a6aea110cc___Com.G_SpM_FL 8622.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dfa0fb4a-f4c7-4e2f-b8d1-45a6aea110cc___Com.G_SpM_FL 8622.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999984360436304,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1392,PV_TEST_01392,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e0e80890-02b8-4cce-80fa-cb60e72b42c7___Com.G_SpM_FL 1659.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e0e80890-02b8-4cce-80fa-cb60e72b42c7___Com.G_SpM_FL 1659.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999995287067369,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1393,PV_TEST_01393,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e1b3535e-675c-4021-a14f-75da349d6127___Com.G_SpM_FL 8757.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e1b3535e-675c-4021-a14f-75da349d6127___Com.G_SpM_FL 8757.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999993360797707,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1394,PV_TEST_01394,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e346d87d-cd42-425f-a7a0-8fca01cb6f75___Com.G_SpM_FL 8550.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e346d87d-cd42-425f-a7a0-8fca01cb6f75___Com.G_SpM_FL 8550.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999984976698854,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1395,PV_TEST_01395,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e4f581da-1a38-430b-9a91-fe00308afd4f___Com.G_SpM_FL 9469.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e4f581da-1a38-430b-9a91-fe00308afd4f___Com.G_SpM_FL 9469.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999994248304369,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1396,PV_TEST_01396,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e5465236-4d0d-44e8-b6fa-9d3c908306c2___Com.G_SpM_FL 1601.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e5465236-4d0d-44e8-b6fa-9d3c908306c2___Com.G_SpM_FL 1601.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999995973448129,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1397,PV_TEST_01397,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e6ebca7a-cacc-4ca4-bf8b-1c5f63f847dc___Com.G_SpM_FL 1511.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e6ebca7a-cacc-4ca4-bf8b-1c5f63f847dc___Com.G_SpM_FL 1511.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999995001776804,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1398,PV_TEST_01398,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ea697bbb-9f03-4415-980e-9966f66f1e8c___Com.G_SpM_FL 8678.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ea697bbb-9f03-4415-980e-9966f66f1e8c___Com.G_SpM_FL 8678.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999989518506716,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1399,PV_TEST_01399,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ec2742ac-9e83-449c-8f1f-9e53e07d5da5___Com.G_SpM_FL 8526.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ec2742ac-9e83-449c-8f1f-9e53e07d5da5___Com.G_SpM_FL 8526.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999994539522421,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1400,PV_TEST_01400,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ef3fd109-228e-4e7b-8b22-277e41a79335___Com.G_SpM_FL 9542.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ef3fd109-228e-4e7b-8b22-277e41a79335___Com.G_SpM_FL 9542.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999993243938676,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1401,PV_TEST_01401,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f18824ce-b2f5-4320-8984-340fdc1416c9___Com.G_SpM_FL 9591.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f18824ce-b2f5-4320-8984-340fdc1416c9___Com.G_SpM_FL 9591.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999994115961499,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1402,PV_TEST_01402,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f47ddff5-50f1-4eb0-b8bf-6980fe776162___Com.G_SpM_FL 1695.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f47ddff5-50f1-4eb0-b8bf-6980fe776162___Com.G_SpM_FL 1695.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999995447256627,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1403,PV_TEST_01403,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f5cf6938-855e-479f-b909-a9bc12fcb76c___Com.G_SpM_FL 8733.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f5cf6938-855e-479f-b909-a9bc12fcb76c___Com.G_SpM_FL 8733.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999994043895979,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1404,PV_TEST_01404,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f7676e6d-a9f2-4c4e-b15c-305f9f16aaa1___Com.G_SpM_FL 9415.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f7676e6d-a9f2-4c4e-b15c-305f9f16aaa1___Com.G_SpM_FL 9415.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999994462708935,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1405,PV_TEST_01405,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f82052fb-163c-4ef6-acf0-49543f500f72___Com.G_SpM_FL 8494.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f82052fb-163c-4ef6-acf0-49543f500f72___Com.G_SpM_FL 8494.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999992792378205,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1406,PV_TEST_01406,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f8505395-0291-442f-a735-f98b806f896e___Com.G_SpM_FL 1271.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f8505395-0291-442f-a735-f98b806f896e___Com.G_SpM_FL 1271.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999994974842861,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1407,PV_TEST_01407,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f87dde9f-b0ca-4b96-a065-545d707d72a6___Com.G_SpM_FL 8946.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f87dde9f-b0ca-4b96-a065-545d707d72a6___Com.G_SpM_FL 8946.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999991732925302,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1408,PV_TEST_01408,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f8f05d07-a357-4cb6-8306-f6a8fcf87f04___Com.G_SpM_FL 1559.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f8f05d07-a357-4cb6-8306-f6a8fcf87f04___Com.G_SpM_FL 1559.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999995276397208,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1409,PV_TEST_01409,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\fa497010-52f0-46df-90ab-c40e1d9bb34b___Com.G_SpM_FL 8542.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\fa497010-52f0-46df-90ab-c40e1d9bb34b___Com.G_SpM_FL 8542.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999993832985458,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1410,PV_TEST_01410,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\fb7d1c6e-6d3c-4f03-b8dd-9c51740ed23a___Com.G_SpM_FL 1681.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\fb7d1c6e-6d3c-4f03-b8dd-9c51740ed23a___Com.G_SpM_FL 1681.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999994812997071,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1411,PV_TEST_01411,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\fbc3d1d5-cffd-4362-83c7-c88f56697060___Com.G_SpM_FL 9532.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\fbc3d1d5-cffd-4362-83c7-c88f56697060___Com.G_SpM_FL 9532.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999994990141318,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
internal,PlantVillage,1412,PV_TEST_01412,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\fe1c35cf-8f9d-4986-b8b3-6d116bc8b388___Com.G_SpM_FL 8633.JPG,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\fe1c35cf-8f9d-4986-b8b3-6d116bc8b388___Com.G_SpM_FL 8633.JPG,5,Tomato_Spider_mites_Two_spotted_spider_mite,5,Tomato_Spider_mites_Two_spotted_spider_mite,0.9999993316997428,True,False,True,True,False,5,Tomato_Spider_mites_Two_spotted_spider_mite,False
