image_id,image_path,relative_path,class,md5_hash,phash,near_duplicate_group,split
PV_326bbb6b84d4b70e,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e9b4f610-ede6-4f4e-a604-b0c8bd1ce4cd___Com.G_SpM_FL 9281.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/e9b4f610-ede6-4f4e-a604-b0c8bd1ce4cd___Com.G_SpM_FL 9281.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,326bbb6b84d4b70e0247d12887c1b6c4,f592c3cd8c781c65,NDG_003127,train
PV_77ffb0d93f28c22d,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e9d4d420-33ec-4321-ae6b-503efa353e69___Com.G_SpM_FL 1470.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/e9d4d420-33ec-4321-ae6b-503efa353e69___Com.G_SpM_FL 1470.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,77ffb0d93f28c22df3dabe83fee857ab,ff05c09f9218cb39,NDG_007457,train
PV_9a2804b4d27285d7,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e9ebac68-514a-4322-b886-1fea2e69c56e___Com.G_SpM_FL 8999.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/e9ebac68-514a-4322-b886-1fea2e69c56e___Com.G_SpM_FL 8999.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,9a2804b4d27285d7f7f0b5cb2134fc23,f8b1c15bc3699466,NDG_009557,train
PV_ad285dc9c57ce7cd,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e9fa86d5-dc29-49a9-bb72-ce75beecd01f___Com.G_SpM_FL 8947.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/e9fa86d5-dc29-49a9-bb72-ce75beecd01f___Com.G_SpM_FL 8947.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,ad285dc9c57ce7cd9292ae67cd666e75,f1e5c74a85439e61,NDG_010760,train
PV_787f234da2d254b6,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ea1958cc-ff91-4651-966b-e85e4c7c7abe___Com.G_SpM_FL 8488.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/ea1958cc-ff91-4651-966b-e85e4c7c7abe___Com.G_SpM_FL 8488.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,787f234da2d254b6ac6ab157a4071f18,e9c5d61e91789323,NDG_007494,train
PV_503c82241401d466,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ea3ad541-4a21-4c24-925d-0d98d7aaca44___Com.G_SpM_FL 8972.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/ea3ad541-4a21-4c24-925d-0d98d7aaca44___Com.G_SpM_FL 8972.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,503c82241401d4669fc0871577b138e1,b1b3c38cc96c9c63,NDG_004952,train
PV_3c3ccd2a215efc50,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ea4ee443-4595-404c-818a-9a52e43577db___Com.G_SpM_FL 8503.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/ea4ee443-4595-404c-818a-9a52e43577db___Com.G_SpM_FL 8503.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,3c3ccd2a215efc5057e6be3f4625b2e1,f181865ecb798578,NDG_003721,train
PV_e1c2b64a04d2072b,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ea97444a-53a0-41fe-a790-811c730f1321___Com.G_SpM_FL 1525.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/ea97444a-53a0-41fe-a790-811c730f1321___Com.G_SpM_FL 1525.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,e1c2b64a04d2072b49b2a9f042b7be60,b856936987398e66,NDG_013979,train
PV_1a722cc7a2ce08f3,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\eaa10d61-de43-4eb3-9008-07d2d436005d___Com.G_SpM_FL 9003.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/eaa10d61-de43-4eb3-9008-07d2d436005d___Com.G_SpM_FL 9003.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1a722cc7a2ce08f3d2bdfdcd5c44836e,f3e58c16865a8b39,NDG_001640,train
PV_61e00080606cd2f1,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\eac6b680-4e8b-48bf-b85b-c2296d7c1853___Com.G_SpM_FL 9565.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/eac6b680-4e8b-48bf-b85b-c2296d7c1853___Com.G_SpM_FL 9565.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,61e00080606cd2f1776cf3cc4f248195,f1b38b8d8cc88ccd,NDG_006126,train
PV_4c262b3b3cc345e4,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\eaf27f54-d679-4fec-831a-41d1d18b286d___Com.G_SpM_FL 8455.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/eaf27f54-d679-4fec-831a-41d1d18b286d___Com.G_SpM_FL 8455.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,4c262b3b3cc345e4617b4aea1e925a27,fae8899db0d33246,NDG_004679,train
PV_245fd8f35bc86a31,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\eafccf05-17e8-4f79-8016-ddcf30e51589___Com.G_SpM_FL 8616.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/eafccf05-17e8-4f79-8016-ddcf30e51589___Com.G_SpM_FL 8616.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,245fd8f35bc86a3149590e1d89cc9c1e,edc6960ed88d9998,NDG_002248,train
PV_e3ac3696d76c5361,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ec9d26e5-50f0-4684-a90e-4a5eae635e6b___Com.G_SpM_FL 9032.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/ec9d26e5-50f0-4684-a90e-4a5eae635e6b___Com.G_SpM_FL 9032.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,e3ac3696d76c53613323a1e0465a0e62,e8c4967839e3cb34,NDG_014115,train
PV_5e894b6d2e2e70d6,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ecdbba83-d2f4-42ea-a6bb-bfff274c74f3___Com.G_SpM_FL 9561.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/ecdbba83-d2f4-42ea-a6bb-bfff274c74f3___Com.G_SpM_FL 9561.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,5e894b6d2e2e70d671a8a9405776e530,b093c3cd9cc4cce6,NDG_005903,train
PV_36ab39df6604caba,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ecdbc53e-17ad-4807-9f8d-c548de7e5cfb___Com.G_SpM_FL 1138.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/ecdbc53e-17ad-4807-9f8d-c548de7e5cfb___Com.G_SpM_FL 1138.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,36ab39df6604cabae61ff1163fb2e3cf,aeb0d01bc76c9ec4,NDG_003388,train
PV_45b4f05e1046ecb2,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ecf28797-b8ea-4ea9-a665-72db94f13ba8___Com.G_SpM_FL 1678.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/ecf28797-b8ea-4ea9-a665-72db94f13ba8___Com.G_SpM_FL 1678.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,45b4f05e1046ecb2537aab60a6ee4778,aab1f04a836fde24,NDG_004259,train
PV_799491af5bf5501e,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ed4d4d88-f802-4e7f-80a7-2b97cd714600___Com.G_SpM_FL 1597.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/ed4d4d88-f802-4e7f-80a7-2b97cd714600___Com.G_SpM_FL 1597.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,799491af5bf5501e2045c4b9da93fd06,aef0d90be71cc831,NDG_007562,train
PV_41e38ecb7e313bac,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\eda70478-22e0-4c08-8d35-759e36c32c36___Com.G_SpM_FL 9552.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/eda70478-22e0-4c08-8d35-759e36c32c36___Com.G_SpM_FL 9552.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,41e38ecb7e313bac7318712fac8b7d29,f8a1c15b8b5d8c4e,NDG_004056,train
PV_cd21ef8455268447,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\edd1f4cc-f94d-4e4a-af9d-56a93a6068c4___Com.G_SpM_FL 8507.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/edd1f4cc-f94d-4e4a-af9d-56a93a6068c4___Com.G_SpM_FL 8507.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,cd21ef8455268447d8f02cb4d80ef838,f8c3b61dda688938,NDG_012763,train
PV_23c97e4bf381ab95,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\edd2f1b0-cf20-4328-9e7e-e132f7f4a1bb___Com.G_SpM_FL 1561.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/edd2f1b0-cf20-4328-9e7e-e132f7f4a1bb___Com.G_SpM_FL 1561.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,23c97e4bf381ab953ae0b24ef11fe2eb,b9b99286cec6c361,NDG_002209,train
PV_b493ef15c10e88f7,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\edd90a56-3a0f-4b3c-a55e-0e0a73bdf18d___Com.G_SpM_FL 1689.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/edd90a56-3a0f-4b3c-a55e-0e0a73bdf18d___Com.G_SpM_FL 1689.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,b493ef15c10e88f73a3d25d0f8c5c9da,e196c7caac999c61,NDG_011211,train
PV_bbd75d0576f2b5cb,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\edfb0fe5-a10c-469d-9346-802e68dfcd58___Com.G_SpM_FL 9390.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/edfb0fe5-a10c-469d-9346-802e68dfcd58___Com.G_SpM_FL 9390.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,bbd75d0576f2b5cba9ae430870fd1503,e916c73994699a65,NDG_011662,train
PV_eb45d2509f122ab6,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\eecf1b41-1c1f-4bdb-9d63-795842cc83e2___Com.G_SpM_FL 1771.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/eecf1b41-1c1f-4bdb-9d63-795842cc83e2___Com.G_SpM_FL 1771.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,eb45d2509f122ab68eacf37a99242e7a,b45a93399a66c9c6,NDG_014635,train
PV_4ffba67585445e95,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ef3f651f-80cf-4a1e-9c1d-543953ccf1ee___Com.G_SpM_FL 1286.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/ef3f651f-80cf-4a1e-9c1d-543953ccf1ee___Com.G_SpM_FL 1286.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,4ffba67585445e951679374b4ad76179,aca1931ec63c9f91,NDG_004937,train
PV_69460548eb594e62,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\efb18527-9be4-4ac4-83fc-9bb30c078cc6___Com.G_SpM_FL 1136.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/efb18527-9be4-4ac4-83fc-9bb30c078cc6___Com.G_SpM_FL 1136.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,69460548eb594e623a376c101d1e53e8,fe25a55aa4b8cb28,NDG_006563,train
PV_4d8da2da6852260d,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\efd35611-5d21-4479-b279-00cfa75e8042___Com.G_SpM_FL 8429.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/efd35611-5d21-4479-b279-00cfa75e8042___Com.G_SpM_FL 8429.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,4d8da2da6852260d31a6b9ff73efd377,efa1c48e5c38d1a9,NDG_004772,train
PV_4b414291356e57ae,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\efdab5e4-a0bc-4af3-9179-2afd3b72e82a___Com.G_SpM_FL 1674.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/efdab5e4-a0bc-4af3-9179-2afd3b72e82a___Com.G_SpM_FL 1674.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,4b414291356e57ae01ec13a1f166d62d,bba4c0f39e1ccb18,NDG_004620,train
PV_30fb851681262090,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f03ba5ea-8380-4386-9e30-2e588a27d94a___Com.G_SpM_FL 9526.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f03ba5ea-8380-4386-9e30-2e588a27d94a___Com.G_SpM_FL 9526.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,30fb851681262090d8421fbac7122373,adf0d20fc3934d94,NDG_003041,train
PV_90716ba02c1cda35,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f03d3d30-cc06-48e0-9a8f-978f705cc2e8___Com.G_SpM_FL 1278.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f03d3d30-cc06-48e0-9a8f-978f705cc2e8___Com.G_SpM_FL 1278.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,90716ba02c1cda35a6cb517a6f91e61b,a9a494cbcc6d907e,NDG_008986,train
PV_be94e9773801f8de,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f078ec87-8af4-469c-bd7c-e8db6cd89e28___Com.G_SpM_FL 1742.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f078ec87-8af4-469c-bd7c-e8db6cd89e28___Com.G_SpM_FL 1742.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,be94e9773801f8de24cea205d59b8e29,bcb3d30dc31c8cf0,NDG_011847,train
PV_3d72a79356735442,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f0dcd911-4ac9-40c5-b430-e4522ae6e82b___Com.G_SpM_FL 9629.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f0dcd911-4ac9-40c5-b430-e4522ae6e82b___Com.G_SpM_FL 9629.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,3d72a79356735442999c4463e41a6ba1,afe2960fd02cc33c,NDG_003782,train
PV_f0f27445bf8bc679,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f12f4153-59e2-4e95-9ff2-fa3b7542ab2e___Com.G_SpM_FL 1427.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f12f4153-59e2-4e95-9ff2-fa3b7542ab2e___Com.G_SpM_FL 1427.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,f0f27445bf8bc679161f3dbf753e61d1,a9e5d61c9cb04b93,NDG_015004,train
PV_87d161b75ee17d23,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f15573ed-d838-4a50-b405-75aca255b610___Com.G_SpM_FL 8533.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f15573ed-d838-4a50-b405-75aca255b610___Com.G_SpM_FL 8533.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,87d161b75ee17d23a68caffa41baf21d,bde4c109ca3e8ef0,NDG_008479,train
PV_3665ea93254fdabe,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f1588800-6f56-478b-8930-8d55cb309b24___Com.G_SpM_FL 9274.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f1588800-6f56-478b-8930-8d55cb309b24___Com.G_SpM_FL 9274.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,3665ea93254fdabee26bdfe2bd2eebfb,a1b6966959956999,NDG_003372,train
PV_5f39f092be302974,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f167642d-37c5-4f64-9daa-438cc30e7ec3___Com.G_SpM_FL 1543.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f167642d-37c5-4f64-9daa-438cc30e7ec3___Com.G_SpM_FL 1543.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,5f39f092be30297460ae15bd07fa470f,ec25871a9bcd1d62,NDG_005957,train
PV_292b85d052129f88,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f1f40bbd-df07-4674-a604-03201e6096f7___Com.G_SpM_FL 8679.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f1f40bbd-df07-4674-a604-03201e6096f7___Com.G_SpM_FL 8679.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,292b85d052129f88d7ea2babab227ce5,f06987c69cb6c833,NDG_002541,train
PV_dd6d6de793bd8e88,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f2d3fadc-0142-4425-b731-6d95464a211d___Com.G_SpM_FL 8612.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f2d3fadc-0142-4425-b731-6d95464a211d___Com.G_SpM_FL 8612.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,dd6d6de793bd8e886e7fd097c82a6a74,e9c4b469c2999b99,NDG_013713,train
PV_50d8580812e10e26,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f2de2fe3-4211-46c1-b8f3-47fe31eb40a7___Com.G_SpM_FL 1540.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f2de2fe3-4211-46c1-b8f3-47fe31eb40a7___Com.G_SpM_FL 1540.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,50d8580812e10e265e8f43b0f7a30b7c,edc4939e96649133,NDG_004992,train
PV_44ea8b8ba6020c4c,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f2fecaa6-8c39-4163-be6f-ecd456c7b74d___Com.G_SpM_FL 1197.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f2fecaa6-8c39-4163-be6f-ecd456c7b74d___Com.G_SpM_FL 1197.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,44ea8b8ba6020c4ccb3d5b421886a2f0,e4c6de8c9922cd33,NDG_004205,train
PV_b8c05992416dc096,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f326f897-97c5-40fe-a4a5-54569877eb46___Com.G_SpM_FL 8606.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f326f897-97c5-40fe-a4a5-54569877eb46___Com.G_SpM_FL 8606.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,b8c05992416dc096c8dd3fefdfef4c1a,b442c70ddc3cc93d,NDG_011472,train
PV_f99d1045d68980cb,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f34c4c14-fa28-4761-aeb3-7d00fa139bef___Com.G_SpM_FL 8481.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f34c4c14-fa28-4761-aeb3-7d00fa139bef___Com.G_SpM_FL 8481.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,f99d1045d68980cb727b0080fe642293,ade6924b8f38893c,NDG_015566,train
PV_59d30bc161b722e0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f37fc8a7-0bb1-40e4-9ab1-d2a0479c1d59___Com.G_SpM_FL 8853.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f37fc8a7-0bb1-40e4-9ab1-d2a0479c1d59___Com.G_SpM_FL 8853.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,59d30bc161b722e0d89d67ab5801ca58,8ff396ca58e4c192,NDG_005594,train
PV_ccf683940282b248,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f396912f-435f-4802-a756-b373d5461373___Com.G_SpM_FL 1350.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f396912f-435f-4802-a756-b373d5461373___Com.G_SpM_FL 1350.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,ccf683940282b248cbe02c92709c855a,e9d4c39e39c825c9,NDG_012753,train
PV_1d68797f24ad4f00,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f3c249e6-04bc-4b2d-b964-d79881c4b7b9___Com.G_SpM_FL 1279.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f3c249e6-04bc-4b2d-b964-d79881c4b7b9___Com.G_SpM_FL 1279.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1d68797f24ad4f004d0dc764919761a0,ab44915e8d799639,NDG_001822,train
PV_ff4310035b9365d3,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f3d536e0-cb34-44f8-a66f-afa559e3529e___Com.G_SpM_FL 8936.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f3d536e0-cb34-44f8-a66f-afa559e3529e___Com.G_SpM_FL 8936.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,ff4310035b9365d394333a109a5ce0dd,e8a6d35a8c7992c9,NDG_015919,train
PV_d6917bfa67555d3e,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f41b78aa-281c-416f-9d9b-4a5a3d9f20fc___Com.G_SpM_FL 9012.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f41b78aa-281c-416f-9d9b-4a5a3d9f20fc___Com.G_SpM_FL 9012.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,d6917bfa67555d3e33a962bf2f185a3c,e5c69ed8982b9338,NDG_013323,train
PV_803be8ff14c0ec30,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f4788089-544c-42c7-ac09-9ede28bca5f4___Com.G_SpM_FL 8799.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f4788089-544c-42c7-ac09-9ede28bca5f4___Com.G_SpM_FL 8799.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,803be8ff14c0ec30b15ea4fcb360fe0c,f2728f55948e948d,NDG_007987,train
PV_c7acea552e6b2845,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f4a12c44-b3a8-4419-b34e-ae6bdfa7d765___Com.G_SpM_FL 9521.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f4a12c44-b3a8-4419-b34e-ae6bdfa7d765___Com.G_SpM_FL 9521.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,c7acea552e6b284575754de82b63f872,eca6869fca199961,NDG_012431,train
PV_c4f97b657b7213ff,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f4e7971e-2b38-49c8-9cd8-7d0a5431ac40___Com.G_SpM_FL 1567.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f4e7971e-2b38-49c8-9cd8-7d0a5431ac40___Com.G_SpM_FL 1567.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,c4f97b657b7213ff79f733db9bf1872b,cc24a6d393695ba5,NDG_012268,train
PV_01c8baba024e881c,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f570a366-2bfa-4619-b22c-f872abcc6d81___Com.G_SpM_FL 8566.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f570a366-2bfa-4619-b22c-f872abcc6d81___Com.G_SpM_FL 8566.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,01c8baba024e881ca15debafb7feb028,ad10906b933dcef1,NDG_000113,train
PV_9313204b038a4ebc,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f581a55f-a154-4266-8306-aa00abd9ebe8___Com.G_SpM_FL 9301.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f581a55f-a154-4266-8306-aa00abd9ebe8___Com.G_SpM_FL 9301.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,9313204b038a4ebcc649e1e39a13f2ce,bc069369c73ccf30,NDG_009136,train
PV_cc644bcad5840a71,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f58ec82b-b2ac-4120-b612-bb48a2f68e15___Com.G_SpM_FL 8959.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f58ec82b-b2ac-4120-b612-bb48a2f68e15___Com.G_SpM_FL 8959.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,cc644bcad5840a7126d7913781cce06b,f8e48356866a9d69,NDG_012719,train
PV_a98071d013c125c2,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f598ab69-e947-4664-9df0-0ba133e40b30___Com.G_SpM_FL 9504.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f598ab69-e947-4664-9df0-0ba133e40b30___Com.G_SpM_FL 9504.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,a98071d013c125c209a323ebbe681ee0,e486db1999798671,NDG_010511,train
PV_faf5a1c2ea87838b,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f5eec0e2-699a-484e-91dd-c91f6c03a2c5___Com.G_SpM_FL 8547.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f5eec0e2-699a-484e-91dd-c91f6c03a2c5___Com.G_SpM_FL 8547.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,faf5a1c2ea87838bb6e5ffc1bd46b030,e9e5861e94399bc1,NDG_015657,train
PV_ce0a96026fa77998,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f600d9c2-090a-4711-a3ac-8d48a709173d___Com.G_SpM_FL 1774.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f600d9c2-090a-4711-a3ac-8d48a709173d___Com.G_SpM_FL 1774.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,ce0a96026fa779985d4abadbd45edbe9,a2b8d64be927c067,NDG_012830,train
PV_96bedeb0ae2ce4c9,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f640c64b-1ab5-4c75-8b30-0d05834ad11b___Com.G_SpM_FL 1610.JPG,Tomato_Spider_mites_Two_spotted_spider_mite/f640c64b-1ab5-4c75-8b30-0d05834ad11b___Com.G_SpM_FL 1610.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,96bedeb0ae2ce4c98646b5c8fd9b4483,b459a3679b66099a,NDG_009371,train
