image_path,class,red_mean,green_mean,blue_mean,red_std,green_std,blue_std
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\92a8d3b2-6f19-4f93-9e5f-1adf2e491a9d___Matt.S_CG 2495.JPG,Tomato_Septoria_leaf_spot,139.10211181640625,129.17408752441406,83.014892578125,42.5759391784668,39.45381546020508,48.48091125488281
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\3057f7d1-30c6-4e73-a21d-ff0564649812___Com.G_TgS_FL 1083.JPG,Tomato__Target_Spot,120.98983764648438,117.67063903808594,109.07948303222656,49.5978889465332,47.187625885009766,48.61621856689453
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7a08db2d-d61c-447b-b45d-b118351e88f5___Com.G_SpM_FL 9456.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,105.56837463378906,108.54901123046875,100.14100646972656,42.94791030883789,30.21556282043457,46.62894058227539
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\84244edf-a195-4e38-9add-99f7a28a17cb___UF.GRC_YLCV_Lab 01972.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,137.432373046875,150.16175842285156,86.27272033691406,33.76396179199219,38.64961242675781,42.444644927978516
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\557f4be7-2557-447e-9235-b41b15f93eca___Com.G_TgS_FL 8267.JPG,Tomato__Target_Spot,56.76019287109375,54.726531982421875,52.149932861328125,31.394651412963867,27.439401626586914,31.35719871520996
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\325ed9c5-08df-49cd-9317-1e3364a3687e___Matt.S_CG 7773.JPG,Tomato_Septoria_leaf_spot,131.1808624267578,144.3453826904297,122.33628845214844,56.512115478515625,44.57272720336914,66.12616729736328
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\03028d07-fabb-4524-af78-8919980ed2ac___UF.GRC_YLCV_Lab 03170.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,101.13243103027344,122.61347961425781,67.05445861816406,20.919404983520508,22.7072696685791,42.13435363769531
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\526552ed-aa23-41e6-a79f-05f8fca5162d___PSU_CG 2090.JPG,Tomato__Tomato_mosaic_virus,131.2958984375,128.24012756347656,130.240966796875,38.227386474609375,28.473539352416992,41.44785690307617
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\168f2ebf-3c70-4857-b779-7448dab4e120___UF.GRC_YLCV_Lab 03038.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,118.21005249023438,141.30331420898438,77.82908630371094,30.756452560424805,35.545806884765625,46.55652618408203
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\46b31328-9815-4884-88e4-71dc3903eedc___YLCV_NREC 2551.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,119.15676879882812,111.36289978027344,98.97163391113281,51.36094665527344,43.853572845458984,49.5799674987793
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\3d863398-a769-40c1-94d3-df1fd7ab109e___YLCV_GCREC 2465.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,103.89376831054688,111.64328002929688,90.85115051269531,40.22279739379883,34.503170013427734,41.64772033691406
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\54f339a1-4664-4206-ab3b-56de9026d4ad___YLCV_GCREC 5235.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,108.76300048828125,109.26210021972656,92.82411193847656,66.10794067382812,56.14812469482422,61.28696060180664
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\74579097-2dd7-4d15-8f73-f09e7d919b51___RS_HL 9773.JPG,Tomato_healthy,114.57339477539062,115.96096801757812,117.28468322753906,41.63325500488281,42.258583068847656,47.478397369384766
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\42e607e9-916c-470c-a17d-ec5348a40ded___RS_HL 0373.JPG,Tomato_healthy,124.22320556640625,121.69094848632812,113.50897216796875,46.433563232421875,46.18125915527344,48.918575286865234
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\4a0a9092-e70e-4a73-bb51-4d83b3c90a38___GH_HL Leaf 195.JPG,Tomato_healthy,106.64942932128906,114.52992248535156,103.01414489746094,25.885942459106445,27.02992057800293,26.359935760498047
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\b0696bcc-f563-492a-8698-da44e0fe7e6a___Crnl_L.Mold 6957.JPG,Tomato_Leaf_Mold,98.00558471679688,104.29478454589844,104.1248779296875,31.741090774536133,24.28525161743164,39.44060516357422
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\c1041bea-57c1-401c-90e9-c81510f9e45a___RS_HL 0446.JPG,Tomato_healthy,114.56822204589844,117.29966735839844,105.41851806640625,47.75990295410156,46.62285232543945,51.39826965332031
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\3b5769b2-b497-47de-9992-bc328452b1ee___Com.G_SpM_FL 8824.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,147.92652893066406,139.77780151367188,124.19583129882812,56.860443115234375,51.84027862548828,56.08405303955078
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\b2fb784b-5601-4b75-93b0-8dcaa7eaca6e___RS_Late.B 6419.JPG,Tomato_Late_blight,144.5158233642578,145.24253845214844,129.28379821777344,52.190250396728516,48.25947952270508,64.51741790771484
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\43d79893-c9e3-49b1-9dd7-52677d9bd325___GCREC_Bact.Sp 3196.JPG,Tomato_Bacterial_spot,105.320068359375,110.28640747070312,101.78392028808594,41.7205924987793,28.99911117553711,39.466209411621094
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\60e591ef-f49f-4eb8-9001-18c39d0609ce___Com.G_SpM_FL 9581.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,120.72360229492188,119.27772521972656,109.79643249511719,38.85265350341797,28.652318954467773,41.00788116455078
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\486af1e3-91b4-4d0c-ba01-4992f9ddddce___GCREC_Bact.Sp 5745.JPG,Tomato_Bacterial_spot,96.727294921875,102.7237548828125,88.05685424804688,45.2739143371582,32.542396545410156,42.64982223510742
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\e9dbb60b-ba84-43c7-a1cc-55ce4712e892___RS_HL 0404.JPG,Tomato_healthy,115.85325622558594,116.02328491210938,107.66958618164062,53.391170501708984,52.51884078979492,57.15977096557617
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\046273fc-2ab8-4fb0-abaa-bc43e28d5a7a___YLCV_NREC 2692.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,121.94015502929688,114.59117126464844,101.6297607421875,49.544464111328125,41.16471862792969,51.931251525878906
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\9bfa2e5e-1457-49c6-96db-cc6b4a5f4d74___Matt.S_CG 7457.JPG,Tomato_Septoria_leaf_spot,126.80372619628906,135.1905975341797,123.54148864746094,55.00862121582031,49.71940231323242,64.50757598876953
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\8cbaba7f-8b0b-4eea-a4ed-afd375a7c55a___JR_Sept.L.S 2720.JPG,Tomato_Septoria_leaf_spot,122.54330444335938,117.08549499511719,123.234375,39.07936477661133,39.19327926635742,48.7380485534668
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\786a8bce-621d-472b-b140-77bef664c969___UF.GRC_YLCV_Lab 08479.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,123.29814147949219,136.73538208007812,89.55091857910156,25.66050148010254,27.08404541015625,42.36713790893555
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\cfec2513-cdcc-4780-9d3f-2e794c421915___Com.G_SpM_FL 1317.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,133.75733947753906,131.7215118408203,122.37403869628906,43.106563568115234,36.37912368774414,50.07593536376953
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\07409e2c-a730-4b11-b25e-31025bd63a91___RS_Erly.B 9578.JPG,Tomato_Early_blight,98.46771240234375,106.119140625,97.56816101074219,54.2855110168457,47.16301727294922,56.67765808105469
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6bc302cd-5b45-44db-955a-0ba355de3753___YLCV_GCREC 2435.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,101.44198608398438,114.25717163085938,91.22604370117188,51.75981521606445,38.455692291259766,54.308250427246094
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\ad49cc13-6cea-41cf-a3c1-2a5c55db56dd___Com.G_TgS_FL 9893.JPG,Tomato__Target_Spot,116.48333740234375,115.0318603515625,106.85197448730469,43.83048629760742,30.770719528198242,43.46894836425781
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a78175ff-9e32-4f4d-b8b7-f66640a1a995___Com.G_SpM_FL 9024.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,110.14372253417969,96.39619445800781,81.97860717773438,47.97471237182617,39.92262649536133,42.56667709350586
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\fddfa96b-42a0-43f1-bbee-eac32d7caff7___Com.G_TgS_FL 9820.JPG,Tomato__Target_Spot,109.86077880859375,115.97315979003906,105.46003723144531,46.923858642578125,34.839805603027344,46.62660598754883
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\864c0d82-659a-40c7-b5f4-baa538db5766___Com.G_SpM_FL 1685.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,133.1956329345703,132.8438720703125,112.91261291503906,49.13392639160156,44.562156677246094,55.434364318847656
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\ab2f57d3-2cd1-492e-8785-111b062792c6___Com.G_TgS_FL 9984.JPG,Tomato__Target_Spot,152.67994689941406,150.239990234375,130.26158142089844,44.199886322021484,37.57707977294922,52.1799430847168
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4de5d2c4-bed5-436a-95e2-bcf43a1723fd___GHLB2 Leaf 8727.JPG,Tomato_Late_blight,118.36569213867188,112.3394775390625,112.82748413085938,17.901113510131836,18.773571014404297,17.045854568481445
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\2b48038c-a3a2-4920-8ac8-5ff3ee3cb622___YLCV_NREC 2282.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,137.69100952148438,128.07437133789062,107.22734069824219,42.588661193847656,36.44637680053711,48.358848571777344
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\e2537d47-96e5-487c-ba9a-a7feef92fd3b___Com.G_SpM_FL 8446.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,113.57722473144531,110.41256713867188,91.17803955078125,53.89140319824219,46.8806037902832,55.77003479003906
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\64fd8cac-b985-45c1-9a5d-5f2f49381047___RS_Erly.B 9494.JPG,Tomato_Early_blight,119.33146667480469,121.73170471191406,108.09718322753906,58.00557327270508,52.65586853027344,58.68208312988281
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c68a177e-bd9d-4995-a8ab-9ef75bcef2fe___GHLB2 Leaf 8995.JPG,Tomato_Late_blight,126.9178466796875,125.13169860839844,123.35586547851562,28.703540802001953,28.158761978149414,31.85845947265625
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\f2c4d017-4a10-4a16-822a-becf33bc6bf6___Matt.S_CG 1698.JPG,Tomato_Septoria_leaf_spot,135.91482543945312,136.8017578125,126.05506896972656,48.390869140625,32.24443817138672,49.39105224609375
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9dd75aef-3604-468b-9a5b-53442aae8303___Com.G_SpM_FL 9512.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,126.6053466796875,125.63618469238281,120.32998657226562,42.50075149536133,32.08085250854492,46.41238021850586
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7f1dbe56-fdbb-4741-86d7-6abdb2bed6f6___Com.G_SpM_FL 8886.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,126.80683898925781,115.64860534667969,94.26434326171875,46.11416244506836,39.096282958984375,44.860809326171875
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\4ff6a1de-00e2-401b-b6c2-e523289a9228___Crnl_L.Mold 6715.JPG,Tomato_Leaf_Mold,108.73944091796875,111.60978698730469,99.67770385742188,59.88355255126953,47.95073318481445,56.789520263671875
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9e0c8ec8-f525-444d-8657-32b668771b2f___Com.G_SpM_FL 1451.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,124.5899658203125,126.97164916992188,114.60481262207031,48.586997985839844,47.77910232543945,52.472076416015625
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\99d9e67d-e547-428f-9a2b-41017bd36d67___GCREC_Bact.Sp 3375.JPG,Tomato_Bacterial_spot,104.85899353027344,111.18939208984375,97.94943237304688,40.91940689086914,29.388858795166016,40.33589553833008
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\5853fc45-5ce0-4b2c-a36e-18eda75a97c6___RS_HL 9632.JPG,Tomato_healthy,116.91606140136719,120.94296264648438,123.91500854492188,45.7481803894043,44.955352783203125,52.19123840332031
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\d6ef8382-fbf0-47f3-aea4-53cf32b04ab1___Crnl_L.Mold 6510.JPG,Tomato_Leaf_Mold,114.47175598144531,111.91497802734375,98.98283386230469,51.765262603759766,47.06413269042969,48.40245819091797
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1ad550a2-113e-440c-919d-85dff2f4de38___RS_HL 0331.JPG,Tomato_healthy,126.75827026367188,124.98542785644531,118.36077880859375,45.14331817626953,44.009796142578125,49.221031188964844
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8ed42b66-acb0-42d9-a1d8-f624573e07d0___GH_HL Leaf 212.8.JPG,Tomato_healthy,112.59141540527344,126.46719360351562,107.58331298828125,24.54404067993164,23.252819061279297,26.438390731811523
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\a0268a59-6f6e-4f65-973a-a282a1d078fd___Matt.S_CG 0972.JPG,Tomato_Septoria_leaf_spot,112.02635192871094,124.30319213867188,99.802490234375,45.524593353271484,31.37786293029785,50.05267333984375
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\41b662fc-9ef2-4374-9a17-2a181735d756___Com.G_SpM_FL 9471.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,109.955078125,109.78068542480469,105.46319580078125,38.868446350097656,25.520404815673828,40.3141975402832
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6421af3f-2b53-4e45-aec4-fda8ba3dccc5___YLCV_NREC 2707.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,114.98507690429688,101.18757629394531,84.13201904296875,43.45726776123047,42.678714752197266,48.53080749511719
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\31ebf507-8a9d-42ac-89fa-54cbc98cc1d9___GCREC_Bact.Sp 6388.JPG,Tomato_Bacterial_spot,107.35499572753906,107.61869812011719,95.31634521484375,33.32034683227539,27.74699592590332,35.7842903137207
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8887e405-f98f-43c6-a85e-71aea03092b9___RS_HL 0238.JPG,Tomato_healthy,98.53215026855469,104.68856811523438,94.26901245117188,44.35828399658203,42.736915588378906,49.07469940185547
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\39c5ef21-730a-4e51-9eb0-a7639295c116___RS_Late.B 5157.JPG,Tomato_Late_blight,102.24964904785156,102.53077697753906,95.66529846191406,40.62517547607422,32.9105110168457,41.76553726196289
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\13affc42-3a89-4a99-97aa-98f41682a71e___UF.GRC_BS_Lab Leaf 0546.JPG,Tomato_Bacterial_spot,110.79316711425781,109.92559814453125,99.74098205566406,33.66149139404297,29.436954498291016,29.909114837646484
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\79032fad-7cb4-47e8-8b5d-c15f61d3f66b___YLCV_GCREC 2231.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,102.42893981933594,111.06544494628906,97.99485778808594,44.744407653808594,32.593692779541016,47.90934753417969
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\3c813cf8-6949-4e1f-b812-3530e3ab5c8b___RS_Late.B 4828.JPG,Tomato_Late_blight,100.91671752929688,104.37371826171875,89.92533874511719,57.02781295776367,46.6729850769043,53.8426628112793
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\e3c7fc0c-77a2-4980-b101-489cd08a768e___JR_Sept.L.S 2652.JPG,Tomato_Septoria_leaf_spot,105.33863830566406,110.95211791992188,104.57872009277344,55.23455047607422,49.66455841064453,62.6285400390625
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\e55af4aa-1f1c-4300-86ca-bdcff04bef80___GHLB_PS Leaf 2 Day 9.jpg,Tomato_Late_blight,16.758453369140625,23.509780883789062,15.523193359375,35.99658966064453,47.25068664550781,33.3085823059082
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\0a3ec09c-ccf4-49ab-bae2-f82f913aa9c8___Com.G_SpM_FL 9444.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,132.5259552001953,130.95428466796875,121.91983032226562,46.22543716430664,39.47502136230469,49.269107818603516
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\efb0d54f-53c7-4a6a-a194-2bd449799c8c___RS_Erly.B 7726.JPG,Tomato_Early_blight,124.3450927734375,123.64485168457031,103.24575805664062,48.44264221191406,44.41810607910156,54.74232482910156
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\6c7d9f03-9847-4776-b5aa-472bedabfeb8___GCREC_Bact.Sp 6336.JPG,Tomato_Bacterial_spot,88.50224304199219,99.83164978027344,88.35467529296875,44.00252151489258,34.401248931884766,42.32479476928711
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\d1f20bdd-d68d-470a-95af-5a3514a85e8d___Matt.S_CG 0923.JPG,Tomato_Septoria_leaf_spot,110.80902099609375,122.67320251464844,104.44491577148438,47.894649505615234,30.64200782775879,53.964134216308594
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c179ebbe-601b-474c-b9be-8704c6677f4d___RS_Late.B 6957.JPG,Tomato_Late_blight,156.5332489013672,157.7384490966797,137.9932403564453,57.59885787963867,56.656471252441406,66.67867279052734
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7c7755cb-8fad-44b0-a525-373c5840f1c3___Com.G_SpM_FL 1486.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,132.94471740722656,128.5063018798828,118.89151000976562,43.64289855957031,40.3944206237793,48.364112854003906
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\af8921c3-e3f5-434f-a391-cde9cb1fa956___GCREC_Bact.Sp 3384.JPG,Tomato_Bacterial_spot,109.98832702636719,112.79090881347656,99.80612182617188,36.5522575378418,27.43043327331543,39.0196533203125
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\fd2fa9cc-2147-40ff-9e71-0056eb7884ed___GH_HL Leaf 285.JPG,Tomato_healthy,87.71865844726562,99.16184997558594,91.99064636230469,21.371978759765625,23.79781150817871,21.267200469970703
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\3b1ba616-6a8f-44e9-948f-5c056eb565c8___RS_HL 9980.JPG,Tomato_healthy,122.69709777832031,122.41352844238281,119.77224731445312,44.823280334472656,45.455474853515625,49.077877044677734
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\886b8bc5-3690-4939-b5d5-066c7e62019d___RS_Erly.B 9454.JPG,Tomato_Early_blight,100.94430541992188,106.27116394042969,92.14773559570312,60.85749816894531,57.39493942260742,63.12840270996094
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\8b4f1638-2795-4da0-8aa6-06792870bf86___GCREC_Bact.Sp 3591.JPG,Tomato_Bacterial_spot,101.43717956542969,107.28848266601562,95.57502746582031,39.329559326171875,30.705568313598633,39.0599365234375
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\759187eb-578a-4800-8b66-b8cc021255db___UF.GRC_YLCV_Lab 01713.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,122.56703186035156,148.1013946533203,93.59596252441406,31.117250442504883,32.526611328125,43.023597717285156
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\698d4680-5dca-497c-a8c9-9978d8e0052a___GCREC_Bact.Sp 6246.JPG,Tomato_Bacterial_spot,106.15673828125,115.4569091796875,106.95425415039062,51.97887420654297,41.48937225341797,48.6524772644043
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\64598994-2818-4d04-93b8-351980d5a7c5___YLCV_GCREC 2458.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,110.73048400878906,119.73114013671875,87.29580688476562,45.90711975097656,38.30435562133789,51.419986724853516
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\44e04c0e-4bcd-40c0-9f3c-33078bf398b0___Com.G_TgS_FL 0832.JPG,Tomato__Target_Spot,128.7021484375,132.76698303222656,123.32373046875,53.74205780029297,49.073814392089844,60.24895095825195
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\fc85aff8-ee7e-4da3-b354-3ad6069a3a34___JR_Sept.L.S 8550.JPG,Tomato_Septoria_leaf_spot,126.33999633789062,126.5611572265625,112.08453369140625,54.120906829833984,42.471004486083984,58.0319938659668
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\f34d61c3-c2de-4ed5-858b-03c7b21ebcb6___RS_Late.B 5018.JPG,Tomato_Late_blight,123.37747192382812,127.15370178222656,109.58955383300781,68.31828308105469,56.48219680786133,65.77517700195312
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\e601dd19-754a-4db4-926b-5e71609f628e___GCREC_Bact.Sp 3342.JPG,Tomato_Bacterial_spot,87.42854309082031,97.29043579101562,89.102783203125,45.484588623046875,31.80213737487793,39.84809112548828
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\ad2c35c8-fa0b-472b-94da-74699da0dede___GCREC_Bact.Sp 6046.JPG,Tomato_Bacterial_spot,106.76193237304688,109.38250732421875,93.53587341308594,39.34671401977539,29.12912368774414,41.605926513671875
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\7a72c715-f797-41d0-b8eb-7c02f9cd5086___GHLB Leaf 23.3 Day 12.JPG,Tomato_Late_blight,122.0799560546875,133.820068359375,119.15489196777344,47.32891082763672,36.885196685791016,50.3358268737793
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\475c75ea-145e-4942-af28-0278cfaedd05___Com.G_TgS_FL 9949.JPG,Tomato__Target_Spot,115.86114501953125,113.09556579589844,106.78135681152344,38.898712158203125,31.223339080810547,40.0690803527832
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\81de0497-5011-4330-b2f1-b12c7b83576f___Crnl_L.Mold 7120.JPG,Tomato_Leaf_Mold,114.05227661132812,113.92341613769531,108.68287658691406,44.35588836669922,31.534337997436523,40.984676361083984
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\d53448cd-ddd7-4dd6-a657-c60bde629130___RS_HL 0190.JPG,Tomato_healthy,115.01065063476562,112.2899169921875,110.72747802734375,50.41770935058594,48.64165115356445,54.37759017944336
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\31e8eab6-d639-4055-a2ff-432955ef263b___RS_HL 9753.JPG,Tomato_healthy,113.03518676757812,115.91447448730469,113.66523742675781,46.93393325805664,48.25660705566406,52.7143669128418
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\a2118ec3-8434-4e93-8a4a-aa93262dfa76___RS_HL 0551.JPG,Tomato_healthy,117.85743713378906,113.05229187011719,105.77818298339844,49.604740142822266,48.79803466796875,52.817440032958984
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\fc7a8fc7-28d5-4fd5-90d4-8a726063fe46___Matt.S_CG 7565.JPG,Tomato_Septoria_leaf_spot,139.837890625,147.0550994873047,142.31488037109375,52.136436462402344,44.170677185058594,57.910526275634766
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\1905cdb8-1725-4386-9d49-59f47c3e4a1b___GHLB2ES Leaf 65.JPG,Tomato_Late_blight,102.31283569335938,120.93824768066406,84.96206665039062,16.787534713745117,28.354705810546875,22.865785598754883
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\9cb02c7d-6a6e-4e30-bce8-ea903db9b475___GCREC_Bact.Sp 5641.JPG,Tomato_Bacterial_spot,99.64236450195312,105.04998779296875,88.43966674804688,41.4981803894043,28.51799774169922,40.44257354736328
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\f510ac20-c0b4-4369-995a-08388b9103cc___GCREC_Bact.Sp 6074.JPG,Tomato_Bacterial_spot,100.05218505859375,110.37820434570312,97.24385070800781,47.697757720947266,39.264930725097656,49.07871627807617
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\2485b2a9-a492-4a45-bb4b-bb63edefb7ef___GHLB2 Leaf 9084.JPG,Tomato_Late_blight,108.29583740234375,116.03500366210938,99.70462036132812,31.991918563842773,24.551353454589844,35.4033317565918
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\217c69cd-121a-4993-8537-904fa4de4d55___Com.G_SpM_FL 8807.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,113.963134765625,108.04586791992188,92.13919067382812,59.18150329589844,52.071311950683594,56.11859130859375
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6e8d8b47-3b4b-4ce7-94d0-8fdda2241699___YLCV_GCREC 2156.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,102.69320678710938,112.78277587890625,92.63327026367188,56.55601119995117,42.1536865234375,54.302669525146484
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\ba1699ce-ca94-4f42-910d-c1236695c331___Com.G_TgS_FL 0844.JPG,Tomato__Target_Spot,123.8450927734375,129.0994873046875,116.58045959472656,52.75379180908203,47.93539810180664,59.538536071777344
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\062c4b5a-59d7-4bc8-a1d0-abdeb6fc9c0e___RS_HL 0295.JPG,Tomato_healthy,119.56173706054688,118.59745788574219,110.6871337890625,51.031715393066406,50.24338150024414,55.49061965942383
