hash,image_path,class,original_group_size
917d75cf6bb3ec26a8d257cf82bf9937,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\25de48a3-1b15-42cd-9e6c-795207f252c8___RS_Late.B 5237.JPG,Tomato_Late_blight,1
918a31ac7fa8806a473109c626105597,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\cc42f7f9-ecbf-4adf-b1df-1307218aac13___Crnl_L.Mold 8710.JPG,Tomato_Leaf_Mold,1
918e9aa35a50c16eccecd34eac8ffa08,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\8491d0bb-bfd5-4b07-9a49-282b62f9f768___UF.GRC_YLCV_Lab 01710.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
918ed3f335da98cbee3b96d2ae67bc6d,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\27c7ab66-e5fe-477e-8aab-4ece72a04843___JR_Sept.L.S 8432.JPG,Tomato_Septoria_leaf_spot,1
919058677ea7430e980203437a595536,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\50f99657-4955-4199-a9c9-640045a7b4aa___Com.G_SpM_FL 1262.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
9197bee34ad23e11977054f97ddf6bb6,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\e0587774-746c-41af-a876-b3d083756a23___RS_HL 0588.JPG,Tomato_healthy,1
919977c3f8f27ab30ad099fba333b2fa,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\4be2e7c4-f539-41c3-975b-a1ff17b516ec___GHLB_PS Leaf 2 Day 8.jpg,Tomato_Late_blight,1
919c4a0e22256e63f97e10c729f6692d,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\27eae93a-d090-4c95-9812-366f9b761b72___Com.G_SpM_FL 9279.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
91aa1a295c93d2b2781da169ad7185ce,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\92b4bad6-4326-4de7-8a65-eea919719730___YLCV_GCREC 2945.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
91ab1867d115d47f91dc54e05aff3cd4,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\31811b91-94bd-4748-9e0e-4644827c99b7___UF.GRC_YLCV_Lab 01546.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
91ac2781f0c24c2ade15da3d729a6709,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\e9392a5e-2fac-48c5-a23d-df3aa3f61048___GH_HL Leaf 217.JPG,Tomato_healthy,1
91b74ba9f1e37503724fc9e16ef3fd9d,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\797266f3-1a6d-4201-a4d8-01cff698bfdb___UF.GRC_YLCV_Lab 01619.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
91bdfa042dd21a0a30927d35c3e5fa93,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\760d6620-5a8a-4566-92bf-8a3b5a8d81b2___GCREC_Bact.Sp 6188.JPG,Tomato_Bacterial_spot,1
91c65807ad568f6103e212e30ca3c6f9,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\16f91dc7-59a2-4cc3-b896-64e28bc60ced___PSU_CG 2108.JPG,Tomato__Tomato_mosaic_virus,1
91ca7991f8d2e63a8d8f495a03f8a968,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\b953a8c3-8f95-4c8d-9c82-7906eb23334f___JR_Sept.L.S 8469.JPG,Tomato_Septoria_leaf_spot,1
91cdaedcae7bcc58735e6f7df71dfadf,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\a8757243-07bd-490a-b1fc-f6a766e88edd___Matt.S_CG 6766.JPG,Tomato_Septoria_leaf_spot,1
91cf41d60a68ca09d8651c4396bf2bcd,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\15b7a74c-2c9d-41e5-bcc6-799471cd8e43___Crnl_L.Mold 6616.JPG,Tomato_Leaf_Mold,1
91cfc611530f5ca3f1ddcdb5275e1ec4,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\2cd653bb-5ef1-4157-8d2c-bea2bbf2794b___GCREC_Bact.Sp 6375.JPG,Tomato_Bacterial_spot,1
91d257fe022099c5ff2b75ae28f2e85e,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\87a0b79c-e258-47cb-8b47-7b1393b132c4___UF.GRC_YLCV_Lab 01430.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
91d2e0b03cf28df48e6dec5c8a707027,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\df95ecc8-c074-4d29-8571-0fae8d2a620a___RS_Late.B 7191.JPG,Tomato_Late_blight,1
91d3149bced0b64e48f2d79620e20c19,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\95824292-d97c-45aa-942f-3160e5263282___Matt.S_CG 2438.JPG,Tomato_Septoria_leaf_spot,1
91d99dabf129f65d534fd0a05bc88b25,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\de96e7a2-6de3-4699-9680-9eb4d4e215c8___RS_Erly.B 9445.JPG,Tomato_Early_blight,1
91d9f5d762a92b0ca0dc0d3e12bc4a55,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\7bff3fb7-788d-414c-bf0e-92a5ce4a4757___UF.GRC_YLCV_Lab 02064.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
91e00682fbd9c3da9d44edfaee2c547f,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\37bf5166-693d-492b-b60e-4d76e3efca4c___Com.G_SpM_FL 1706.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
91e459e30948126322ed2951cad6af0e,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\852da2af-2291-40f6-baf5-92211f5e876a___YLCV_GCREC 2041.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
91ed50b52b68d0ec66ef7e608195949c,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\9da4708d-8ea4-406f-8850-7fd97efbd129___UF.GRC_BS_Lab Leaf 8969.JPG,Tomato_Bacterial_spot,1
91f2ccd3fd4cdcf31f325a77bedc0e3e,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\792ecc8d-f54b-440a-a518-05cae5904ba4___YLCV_GCREC 5475.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
91f622b239d538b6ed565cf0ace9cad9,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\0e0d9560-41ee-45cf-8bea-8cddfdc04979___Com.G_SpM_FL 1159.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
920652291d1a2c04b3e593faa914ac38,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a9d292cb-2aaf-44cd-a1ef-bec9b05308b9___RS_Late.B 7005.JPG,Tomato_Late_blight,1
920a413f7031a582dc246a1a0ae8b70b,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\1847f41b-f412-46a2-90c1-21ba9aac6246___RS_Late.B 6816.JPG,Tomato_Late_blight,1
920bcde9720edb503fb3dc60ac1e48bf,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\3c182852-8b72-465a-ad91-a031d9d725f5___UF.GRC_BS_Lab Leaf 0411.JPG,Tomato_Bacterial_spot,1
920f04444c3f6692a124e42fbb50c2d1,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\b5a7ad4c-1b76-4dda-862a-c6d6b9d28d90___Matt.S_CG 2443.JPG,Tomato_Septoria_leaf_spot,1
920fa5130447908b7cd3177365f64504,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5d17bf6d-7f79-4b0b-a86e-eafd30ef138a___UF.GRC_YLCV_Lab 01551.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
921103690cb6ad6595d399eb2dc2741a,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\b6f177f7-4475-4ee6-98cd-4123d7d6ac33___GHLB2ES Leaf 138.JPG,Tomato_Late_blight,1
921a9d3c1390dead5e9d72217b007c99,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\b9323ad5-caaf-4c56-8cd8-1a638c11f79d___Com.G_SpM_FL 8594.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
921b467b40ec197de1b9fd0de77464a7,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\8be97a5e-3c99-4cd5-9faf-9aad0f599702___Crnl_L.Mold 6659.JPG,Tomato_Leaf_Mold,1
9220264f4946f2bb455a5a6284667435,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\912988d9-48b0-4a21-b3cd-1e136cbe5cc6___RS_HL 0629.JPG,Tomato_healthy,1
9221a8f9febe196dbfb509fbd8b93fff,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\42f6a52d-abac-47f2-983b-dc083c92fe13___UF.GRC_YLCV_Lab 01899.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
9222301a74a7388c77b2cada9e5c22fd,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\8bbe5c70-9ab7-4d3e-bb12-05a4bc106af6___YLCV_GCREC 2107.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
92243148d4402f5c5f4d9d559de71123,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\b5397b14-c009-41b4-b828-45203ffa2d22___GHLB2 Leaf 8986.JPG,Tomato_Late_blight,1
9225a965ee3766afbb1f98dcc002caae,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\3e4f86b3-55d1-4efc-bd8a-f13af318b181___GH_HL Leaf 492.JPG,Tomato_healthy,1
9229335d71032ae3fa833b8eff2babd9,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\875b2d3c-44cd-440c-8807-8f52b1e7d45a___PSU_CG 2318.JPG,Tomato__Tomato_mosaic_virus,1
9229b58a9d96106755e94432afa72895,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\76d8575b-d10f-42d2-9efb-8a122056ec86___Com.G_SpM_FL 1457.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
922b6812d57aa648516a4bd75e0e562a,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\91de14a9-7d76-4975-ad9a-d1f06c99f786___RS_Late.B 6144.JPG,Tomato_Late_blight,1
923576ce1c69a419ce0cf139ece3a500,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\2d63d91d-5366-4f88-83e1-cc5ce4b16d2e___GHLB2 Leaf 156.1.JPG,Tomato_Late_blight,1
923b3601299163b45156d516dc7ea631,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\e04f2ba7-8aac-4c3a-950f-edf70a6c2905___Crnl_L.Mold 7173.JPG,Tomato_Leaf_Mold,1
923f77972547445b1f088f1bb64a9f0c,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\4c8f178b-1d65-40ee-bc71-b78e95d9f200___GCREC_Bact.Sp 5835.JPG,Tomato_Bacterial_spot,1
92426ef108f140aa0497a7245a9e9c8a,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\f5d9fa8d-af44-4362-9134-190479bbe522___GCREC_Bact.Sp 3610.JPG,Tomato_Bacterial_spot,1
9244d614660e9d32a8518136101e45c8,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\efc16184-1012-4240-934b-85b2396b0d1d___RS_Late.B 5124.JPG,Tomato_Late_blight,1
924cca4ad7a99107eadc2960fb07a8fd,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\0c865fa4-b0bf-4e69-b39a-d97b068cef84___RS_Erly.B 7477.JPG,Tomato_Early_blight,1
924d40e16e70038436f579694bced399,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\65f6bcbf-a1b7-493d-9558-131850277616___GCREC_Bact.Sp 3307.JPG,Tomato_Bacterial_spot,1
9251c61082a24c1d89ab58a6ba6d3008,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\93e49a6e-2920-4cf5-bb45-75364a2692d8___YLCV_GCREC 2035.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
92522553ad6fab33e22061b4f858e1fa,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6ef454f4-79c7-42f9-b810-9e980bf8c116___YLCV_GCREC 5301.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
9252da3d11e4bbc8d29ac766dcb6c93d,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\54d55df4-c760-4191-b998-d1e1493a35f5___RS_Erly.B 7524.JPG,Tomato_Early_blight,1
9253a2f31074daea22b59d7a83d7beee,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\5daba301-b6f9-4fc4-8be7-a918d3a7554c___RS_Erly.B 8282.JPG,Tomato_Early_blight,1
9254a063f4b96e993002306a0e30c79d,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\8a910cae-20e3-4576-a6fc-f22d002eb6b0___UF.GRC_YLCV_Lab 02943.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
92557b6942f84694b2302c29b9a7e8af,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\f2a0cc58-48f3-4e1f-84b9-1dfb88181118___JR_Sept.L.S 8395.JPG,Tomato_Septoria_leaf_spot,1
925fa78d985ee36cf9779fdae3cc1b0c,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\0caff918-5807-40f2-b9e4-7dd34a7bab5d___RS_HL 0345.JPG,Tomato_healthy,1
9266094e6ecdb0f4929a4b1b6d815232,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\052ec825-37a3-4467-a5ea-2e0601c29fbd___RS_Late.B 6786.JPG,Tomato_Late_blight,1
926a6f7c432f1401ff3845fed195dbf9,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\81a0a46e-f862-4a63-8304-e2c537ca8fb2___Crnl_L.Mold 6824.JPG,Tomato_Leaf_Mold,1
926d9a84e4bd55c2d5ec4cc40e6d4e11,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\3ff747b1-7cec-42e2-a938-9af10afeab8c___Matt.S_CG 1285.JPG,Tomato_Septoria_leaf_spot,1
92703c22027468afeeaafc167c61a23f,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\16fd1407-644b-42f1-a40a-6cacd9bc0258___RS_HL 9705.JPG,Tomato_healthy,1
927443449ebd2662857410045885e854,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\e853c1a3-9134-47ab-a1c6-12ec9d35c0ca___GCREC_Bact.Sp 3723.JPG,Tomato_Bacterial_spot,1
927f301d56270f9d59d4e1f72b797965,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\cbbe1216-6d33-4a63-9985-f5b1a2120027___Crnl_L.Mold 6625.JPG,Tomato_Leaf_Mold,1
9286474536588da7bd925c22abd1cadc,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\399440f9-8e5f-4be7-805c-53c10636a9b2___GH_HL Leaf 332.JPG,Tomato_healthy,1
929637b4fb4dab3beb49b3f08dab8507,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\daa4e664-5ec5-4349-b8de-0673cdfe374d___GH_HL Leaf 168.1.JPG,Tomato_healthy,1
9296e6bac6079c17c4f3312797287f1e,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\f404ec4e-80d9-4392-900e-43a28f689145___PSU_CG 2323.JPG,Tomato__Tomato_mosaic_virus,1
92998308cd4a9a24d44b499b4bdf5557,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\49c6df4f-6528-479b-af7d-613aed9a0026___Keller.St_CG 1890.JPG,Tomato_Septoria_leaf_spot,1
92a212baac279a6136eefab749fbcbd7,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\c5e4109d-af33-4ec6-8dfc-7ee20c384a83___Com.G_TgS_FL 8258.JPG,Tomato__Target_Spot,1
92a3906ea7bd8ea014df35d6b19389e3,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\e6d642b7-1313-4b97-b58b-eab8a92cae64___GCREC_Bact.Sp 5694.JPG,Tomato_Bacterial_spot,1
92a6c0cee8d966bfa739f2070bfd1858,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\2a7cceba-5a33-418a-9718-ccd99ba6c4d1___RS_Late.B 6868.JPG,Tomato_Late_blight,1
92b150d9522a999cafc869e50f4a1b50,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\0dd13a82-3fd8-426b-8a87-4e695c92d3b2___Com.G_SpM_FL 8829.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
92b2ae639087cd0623b315dabb6b48ed,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\c9da2f9b-58f3-4715-8012-ee1fe722921f___PSU_CG 2199.JPG,Tomato__Tomato_mosaic_virus,1
92b4afda90bc7384f6ed124425b522f7,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\8c2d8590-4fb3-4670-b2f0-384df42eb3a7___GCREC_Bact.Sp 5921.JPG,Tomato_Bacterial_spot,1
92b679153b548a34263c12a68d8c3e37,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\e20f17f5-507c-45a8-8f6e-fcd76b29e564___RS_Erly.B 7694.JPG,Tomato_Early_blight,1
92bb50a91732f9ef9a0206906383b062,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\d4301344-74cb-48e7-b240-982843df6cde___Com.G_TgS_FL 1039.JPG,Tomato__Target_Spot,1
92c278145c47c0f37bfe1cc95ffbda1d,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\053f0efc-038f-471b-9e7b-5b605d45fda4___Crnl_L.Mold 8982.JPG,Tomato_Leaf_Mold,1
92c967cd8ce893a8f2ebd9228d7c7634,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\86e78083-2854-495e-85af-1c1c61c6ddae___Crnl_L.Mold 8954.JPG,Tomato_Leaf_Mold,1
92cad6e29dda8e5d05f81c0c1b008766,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\676eaef6-b16c-4f13-a39d-86c22f64da83___GH_HL Leaf 356.JPG,Tomato_healthy,1
92d0dae421210a338a1c169faa6fec9a,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\96418ba8-a05f-4dea-9f8c-d4310ee564be___RS_Erly.B 7620.JPG,Tomato_Early_blight,1
92d9623936f42d68c828c8573081f4e2,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4f2684bf-6392-4ce6-9e5a-4b37f44483be___Com.G_SpM_FL 9406.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
92e177bd8b57376bb5678a8ba8a86cd6,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\b7f07334-bbeb-43f4-8191-ea04b6e3fb4c___Com.G_SpM_FL 1665.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
92e91bcafdce7e0bb78d0b4789eb2213,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\857c4c4b-d04c-47a0-84ff-55366ad36bbd___JR_Sept.L.S 2524.JPG,Tomato_Septoria_leaf_spot,1
92ec71754d67af2ad393c3c93982670e,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\33730016-a830-406f-b969-c50f70adf1df___JR_Sept.L.S 2530.JPG,Tomato_Septoria_leaf_spot,1
92ec7230707447bfe19e0a74573ae6a9,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\ea5e3f60-2a08-45b9-94b7-f0b934a1a3e4___RS_Late.B 5055.JPG,Tomato_Late_blight,1
92f36745ddb80049f4e97a4099725075,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\07957e12-d57c-45db-9243-731dd6b8caaa___GCREC_Bact.Sp 5878.JPG,Tomato_Bacterial_spot,1
92f72e86884d85f6491e62fc059a6f92,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\51708fa7-4619-4957-bfc6-8e422ee23a99___RS_Erly.B 7630.JPG,Tomato_Early_blight,1
92f86d4f8cc23ba6f1f3ba71cac900b7,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\fad513f7-c56a-439a-9a5b-515bd0fc8151___RS_Erly.B 9458.JPG,Tomato_Early_blight,1
92fa4e62d5f48147de331bd56260a188,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\eacb7fe2-5c0a-4058-a7d7-a2270faee988___RS_HL 9654.JPG,Tomato_healthy,1
930501cc07b7eebc82cff424a5d1a037,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\91866d08-cbe2-4a9a-87fd-f2b969e5340a___RS_Erly.B 9588.JPG,Tomato_Early_blight,1
93059b33846db3c0a45aae184e5095cb,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\898fbe14-3442-44ae-9638-471ce8efcc2f___GHLB2 Leaf 117.1.JPG,Tomato_Late_blight,1
9307e0a812f0309d3a17d8db6457f32d,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\1e903e25-34b2-4207-94ed-f862a632a88a___YLCV_NREC 2158.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
930d5906863dd179bbc89adf8aa07cd6,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\7a34ec0c-86d7-4894-96bb-985c14982d56___UF.GRC_YLCV_Lab 02113.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
9313204b038a4ebcc649e1e39a13f2ce,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f581a55f-a154-4266-8306-aa00abd9ebe8___Com.G_SpM_FL 9301.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
9313cea5e561760a440105a5d4af76ca,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\fb3352cc-9189-4214-8b94-a60c6a392c96___RS_Erly.B 9600.JPG,Tomato_Early_blight,1
93184951b80f3a892e6625a415340326,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8267018a-a4fa-420b-9cdb-6f44b150459f___Com.G_SpM_FL 8832.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
932056c5a5d6e1b8b4c216a877d32123,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\21e92c79-7f6e-457f-887f-a6e7ba02494b___GCREC_Bact.Sp 6049.JPG,Tomato_Bacterial_spot,1
9325cd1558f0314da8cc67d7b097260a,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\41b73fb7-4f01-4519-8876-afb3c716fbe1___UF.GRC_YLCV_Lab 02120.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
932ed56a14c772a55d0d9695af1359b8,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4df1da53-513d-407c-8efe-8c176e1e6a38___UF.GRC_YLCV_Lab 02318.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
932fdfcd5612c61dce7cf605b7e6d3e7,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\a1414092-da7c-4e7e-9b25-6fb76e07285b___RS_HL 0247.JPG,Tomato_healthy,1
93316168c5d600c32521dc9ba7be498a,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\9abdb77e-d5dd-4474-9909-a522106b9790___Com.G_TgS_FL 9968.JPG,Tomato__Target_Spot,1
93330e20635a49ee5142d7bf1b1c0856,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\ecda6dcf-f269-4470-bc38-522772883393___Com.G_TgS_FL 0908.JPG,Tomato__Target_Spot,1
933519ed3d54d854fba0564e5b8cc239,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\3e70a27a-b642-4936-84bf-aace2944a76f___UF.GRC_YLCV_Lab 01368.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
93356b01fb99ef406013583af12b0a22,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\c83ff0f8-5747-4a29-a562-63fd4c21385a___Com.G_TgS_FL 9951.JPG,Tomato__Target_Spot,1
9336e21df7072904ccd2d255ed4bc9e7,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\13dcea32-c158-4b73-aeb7-c9adf954121d___YLCV_NREC 2441.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
933b01838402964505f2083fea83a4ae,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\7f6fb0ee-86c9-436f-9fd7-cc9c27e6d353___YLCV_GCREC 5269.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
933c555898aaf6de0cbdfa51bbb40cb9,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\591c89ff-a75f-4613-b06d-4f3fbf6c426c___GH_HL Leaf 435.JPG,Tomato_healthy,1
933d51143c07516930b0397a1d377e0a,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\59eb04f6-a98a-4225-a9cf-c01e85d0b1e3___UF.GRC_YLCV_Lab 02416.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
93435627c0d62d891a36e6127d7dc7bc,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\1dc30471-999e-4b74-a775-c85fc2c7ab89___UF.GRC_YLCV_Lab 02134.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
9343bf9ecab7b11705eb2f19711d05c0,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\97aef801-dfae-4670-b148-3a7cd50bede0___Com.G_TgS_FL 8040.JPG,Tomato__Target_Spot,1
9345cb6f299d639c073cf9180641473b,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\87457821-e967-41c9-bda0-4e375fdeaa59___Com.G_SpM_FL 1609.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
934986dee1f95c428f0c5b51822b2ec4,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\7f896b41-e8cf-48f8-b92d-5f0a17801ac8___YLCV_NREC 2761.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
934eb3f123aa0a44000a2e8c2400d22c,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\7bf7886a-7ec1-4f4a-92be-5d18b6450ee1___JR_Sept.L.S 8362.JPG,Tomato_Septoria_leaf_spot,1
